date,item_name,category,day_of_week,is_holiday,days_to_payday,is_long_weekend,precipitation_mm,temp_max_c,weather_severity_alert,department_meeting_flag,leave_rate_percentage,macro_dietary_period,recurring_meatless_day,nonveg_abstention_index,fasting_population_est,special_menu_flag,cost_per_portion,shortage_penalty,target_demand
2024-07-02,Chicken Dum Biryani,Non_Veg_Mains,1,0,0,0,38.73,29.69,0,1,0.1,None,1,0.25,0.0,0,70,100,0
2024-07-03,Chicken Dum Biryani,Non_Veg_Mains,2,0,29,0,5.98,28.79,0,1,0.06,None,0,0.05,0.0,0,70,100,144
2024-07-04,Chicken Dum Biryani,Non_Veg_Mains,3,0,28,0,24.22,30.54,0,0,0.12,None,1,0.2,0.0,0,70,100,0
2024-07-05,Chicken Dum Biryani,Non_Veg_Mains,4,0,27,0,15.01,27.08,0,1,0.09,None,0,0.05,0.0,0,70,100,0
2024-07-06,Chicken Dum Biryani,Non_Veg_Mains,5,0,26,0,21.33,30.57,0,1,0.06,None,1,0.3,0.0,0,70,100,0
2024-07-07,Chicken Dum Biryani,Non_Veg_Mains,6,0,25,0,12.16,27.27,0,0,0.02,None,0,0.02,0.0,0,70,100,132
2024-07-08,Chicken Dum Biryani,Non_Veg_Mains,0,0,24,0,32.19,35.13,0,0,0.03,None,0,0.15,0.0,0,70,100,0
2024-07-09,Chicken Dum Biryani,Non_Veg_Mains,1,0,23,0,17.14,30.8,0,1,0.13,None,1,0.25,0.0,0,70,100,0
2024-07-10,Chicken Dum Biryani,Non_Veg_Mains,2,0,22,0,9.27,32.66,0,0,0.1,None,0,0.05,0.0,0,70,100,118
2024-07-11,Chicken Dum Biryani,Non_Veg_Mains,3,0,21,0,13.69,27.47,0,0,0.14,None,1,0.2,0.0,0,70,100,0
2024-07-12,Chicken Dum Biryani,Non_Veg_Mains,4,0,20,0,8.8,26.04,0,0,0.04,None,0,0.05,0.0,0,70,100,0
2024-07-13,Chicken Dum Biryani,Non_Veg_Mains,5,0,19,0,17.75,25.63,0,0,0.05,None,1,0.3,0.0,0,70,100,0
2024-07-14,Chicken Dum Biryani,Non_Veg_Mains,6,0,18,0,14.44,27.34,0,0,0.09,None,0,0.02,0.0,0,70,100,115
2024-07-15,Chicken Dum Biryani,Non_Veg_Mains,0,0,17,0,2.54,25.25,0,0,0.1,None,0,0.15,0.0,0,70,100,0
2024-07-16,Chicken Dum Biryani,Non_Veg_Mains,1,0,16,0,21.5,27.34,0,0,0.12,None,1,0.25,0.0,0,70,100,0
2024-07-17,Chicken Dum Biryani,Non_Veg_Mains,2,0,15,0,36.51,30.62,0,1,0.11,None,0,0.05,0.0,0,70,100,149
2024-07-18,Chicken Dum Biryani,Non_Veg_Mains,3,0,14,0,10.54,30.28,0,0,0.06,None,1,0.2,0.0,0,70,100,0
2024-07-19,Chicken Dum Biryani,Non_Veg_Mains,4,0,13,0,5.52,32.76,0,0,0.08,None,0,0.05,0.0,0,70,100,0
2024-07-20,Chicken Dum Biryani,Non_Veg_Mains,5,0,12,0,39.81,25.01,0,0,0.07,None,1,0.3,0.0,0,70,100,0
2024-07-21,Chicken Dum Biryani,Non_Veg_Mains,6,0,11,0,14.67,29.55,0,0,0.11,None,0,0.02,0.0,0,70,100,113
2024-07-22,Chicken Dum Biryani,Non_Veg_Mains,0,0,10,0,11.27,29.96,0,1,0.07,None,0,0.15,0.0,0,70,100,0
2024-07-23,Chicken Dum Biryani,Non_Veg_Mains,1,0,9,0,19.8,25.38,0,0,0.09,None,1,0.25,0.0,0,70,100,0
2024-07-24,Chicken Dum Biryani,Non_Veg_Mains,2,0,8,0,20.11,26.81,0,0,0.03,None,0,0.05,0.0,0,70,100,145
2024-07-25,Chicken Dum Biryani,Non_Veg_Mains,3,0,7,0,6.3,30.72,0,0,0.08,None,1,0.2,0.0,0,70,100,0
2024-07-26,Chicken Dum Biryani,Non_Veg_Mains,4,0,6,0,11.35,29.68,0,0,0.05,None,0,0.05,0.0,0,70,100,0
2024-07-27,Chicken Dum Biryani,Non_Veg_Mains,5,0,5,0,26.05,28.89,0,0,0.08,None,1,0.3,0.0,0,70,100,0
2024-07-28,Chicken Dum Biryani,Non_Veg_Mains,6,0,4,0,7.98,30.72,0,0,0.1,None,0,0.02,0.0,0,70,100,127
2024-07-29,Chicken Dum Biryani,Non_Veg_Mains,0,1,3,1,14.25,29.55,0,0,0.28,None,0,0.15,0.0,1,70,100,0
2024-07-30,Chicken Dum Biryani,Non_Veg_Mains,1,0,2,0,13.74,28.77,0,0,0.12,None,1,0.25,0.0,0,70,100,0
2024-07-31,Chicken Dum Biryani,Non_Veg_Mains,2,0,1,0,30.35,31.55,0,0,0.12,None,0,0.05,0.0,0,70,100,131
2024-08-01,Chicken Dum Biryani,Non_Veg_Mains,3,0,1,0,16.33,27.35,0,0,0.07,None,1,0.2,0.0,0,70,100,0
2024-08-02,Chicken Dum Biryani,Non_Veg_Mains,4,0,0,0,2.22,30.64,0,0,0.12,None,0,0.05,0.0,0,70,100,0
2024-08-03,Chicken Dum Biryani,Non_Veg_Mains,5,0,29,0,8.58,27.18,0,1,0.07,None,1,0.3,0.0,0,70,100,0
2024-08-04,Chicken Dum Biryani,Non_Veg_Mains,6,0,28,0,16.97,27.44,0,1,0.09,None,0,0.02,0.0,0,70,100,144
2024-08-05,Chicken Dum Biryani,Non_Veg_Mains,0,0,27,0,29.41,27.08,0,1,0.09,Shravan,0,0.4,0.02,0,70,100,0
2024-08-06,Chicken Dum Biryani,Non_Veg_Mains,1,0,26,0,16.31,28.12,0,0,0.11,Shravan,1,0.4,0.02,0,70,100,0
2024-08-07,Chicken Dum Biryani,Non_Veg_Mains,2,0,25,0,8.51,33.08,0,1,0.08,Shravan,0,0.4,0.02,0,70,100,95
2024-08-08,Chicken Dum Biryani,Non_Veg_Mains,3,0,24,0,42.61,32.78,1,0,0.11,Shravan,1,0.4,0.02,0,70,100,0
2024-08-09,Chicken Dum Biryani,Non_Veg_Mains,4,0,23,0,25.95,33.61,0,0,0.14,Shravan,0,0.4,0.02,0,70,100,0
2024-08-10,Chicken Dum Biryani,Non_Veg_Mains,5,0,22,0,10.93,29.56,0,0,0.13,Shravan,1,0.4,0.02,0,70,100,0
2024-08-11,Chicken Dum Biryani,Non_Veg_Mains,6,0,21,0,21.84,27.77,0,0,0.12,Shravan,0,0.4,0.02,0,70,100,76
2024-08-12,Chicken Dum Biryani,Non_Veg_Mains,0,0,20,0,12.77,31.81,0,0,0.03,Shravan,0,0.4,0.02,0,70,100,0
2024-08-13,Chicken Dum Biryani,Non_Veg_Mains,1,0,19,0,0.54,29.77,0,0,0.15,Shravan,1,0.4,0.02,0,70,100,0
2024-08-14,Chicken Dum Biryani,Non_Veg_Mains,2,0,18,0,8.96,29.29,0,0,0.02,Shravan,0,0.4,0.02,0,70,100,77
2024-08-15,Chicken Dum Biryani,Non_Veg_Mains,3,0,17,0,18.89,30.15,0,0,0.14,Shravan,1,0.4,0.02,0,70,100,0
2024-08-16,Chicken Dum Biryani,Non_Veg_Mains,4,0,16,0,15.37,25.07,0,0,0.03,Shravan,0,0.4,0.02,0,70,100,0
2024-08-17,Chicken Dum Biryani,Non_Veg_Mains,5,0,15,0,12.28,29.05,0,0,0.1,Shravan,1,0.4,0.02,0,70,100,0
2024-08-18,Chicken Dum Biryani,Non_Veg_Mains,6,0,14,0,30.2,29.21,0,1,0.11,Shravan,0,0.4,0.02,0,70,100,98
2024-08-19,Chicken Dum Biryani,Non_Veg_Mains,0,0,13,0,58.82,30.02,1,0,0.12,Shravan,0,0.4,0.02,0,70,100,0
2024-08-20,Chicken Dum Biryani,Non_Veg_Mains,1,0,12,0,5.28,31.34,0,0,0.14,Shravan,1,0.4,0.02,0,70,100,0
2024-08-21,Chicken Dum Biryani,Non_Veg_Mains,2,0,11,0,3.29,30.49,0,0,0.12,Shravan,0,0.4,0.02,0,70,100,64
2024-08-22,Chicken Dum Biryani,Non_Veg_Mains,3,0,10,0,27.79,26.12,0,0,0.09,Shravan,1,0.4,0.02,0,70,100,0
2024-08-23,Chicken Dum Biryani,Non_Veg_Mains,4,0,9,0,5.17,31.81,0,1,0.11,Shravan,0,0.4,0.02,0,70,100,0
2024-08-24,Chicken Dum Biryani,Non_Veg_Mains,5,0,8,0,12.46,28.06,0,1,0.15,Shravan,1,0.4,0.02,0,70,100,0
2024-08-25,Chicken Dum Biryani,Non_Veg_Mains,6,0,7,0,25.46,31.22,0,0,0.11,Shravan,0,0.4,0.02,0,70,100,80
2024-08-26,Chicken Dum Biryani,Non_Veg_Mains,0,0,6,0,11.94,32.06,0,0,0.08,Shravan,0,0.4,0.02,0,70,100,0
2024-08-27,Chicken Dum Biryani,Non_Veg_Mains,1,0,5,0,13.19,34.23,0,0,0.08,Shravan,1,0.4,0.02,0,70,100,0
2024-08-28,Chicken Dum Biryani,Non_Veg_Mains,2,0,4,0,6.62,30.03,0,0,0.13,Shravan,0,0.4,0.02,0,70,100,71
2024-08-29,Chicken Dum Biryani,Non_Veg_Mains,3,0,3,0,2.64,30.96,0,0,0.04,Shravan,1,0.4,0.02,0,70,100,0
2024-08-30,Chicken Dum Biryani,Non_Veg_Mains,4,0,2,0,27.07,26.55,0,1,0.07,Shravan,0,0.4,0.02,0,70,100,0
2024-08-31,Chicken Dum Biryani,Non_Veg_Mains,5,0,1,0,28.96,29.25,0,1,0.12,Shravan,1,0.4,0.02,0,70,100,0
2024-09-01,Chicken Dum Biryani,Non_Veg_Mains,6,0,0,0,22.12,31.71,0,0,0.05,Shravan,0,0.4,0.02,0,70,100,88
2024-09-02,Chicken Dum Biryani,Non_Veg_Mains,0,0,29,0,57.99,39.33,1,1,0.13,Shravan,0,0.4,0.02,0,70,100,0
2024-09-03,Chicken Dum Biryani,Non_Veg_Mains,1,0,28,0,31.67,28.39,0,0,0.06,Shravan,1,0.4,0.02,0,70,100,0
2024-09-04,Chicken Dum Biryani,Non_Veg_Mains,2,0,27,0,17.83,31.36,0,0,0.07,None,0,0.05,0.0,0,70,100,111
2024-09-05,Chicken Dum Biryani,Non_Veg_Mains,3,0,26,0,24.0,30.15,0,0,0.11,None,1,0.2,0.0,0,70,100,0
2024-09-06,Chicken Dum Biryani,Non_Veg_Mains,4,0,25,0,11.22,27.41,0,1,0.11,None,0,0.05,0.0,0,70,100,0
2024-09-07,Chicken Dum Biryani,Non_Veg_Mains,5,0,24,0,12.34,30.43,0,0,0.06,None,1,0.3,0.0,0,70,100,0
2024-09-08,Chicken Dum Biryani,Non_Veg_Mains,6,0,23,0,14.79,35.44,0,0,0.03,None,0,0.02,0.0,0,70,100,134
2024-09-09,Chicken Dum Biryani,Non_Veg_Mains,0,0,22,0,12.44,26.02,0,0,0.06,None,0,0.15,0.0,0,70,100,0
2024-09-10,Chicken Dum Biryani,Non_Veg_Mains,1,0,21,0,9.94,26.68,0,0,0.05,None,1,0.25,0.0,0,70,100,0
2024-09-11,Chicken Dum Biryani,Non_Veg_Mains,2,1,20,0,4.97,29.75,0,0,0.1,None,0,0.05,0.0,1,70,100,12
2024-09-12,Chicken Dum Biryani,Non_Veg_Mains,3,0,19,0,5.97,27.25,0,1,0.14,None,1,0.2,0.0,0,70,100,0
2024-09-13,Chicken Dum Biryani,Non_Veg_Mains,4,0,18,0,13.88,29.87,0,0,0.08,None,0,0.05,0.0,0,70,100,0
2024-09-14,Chicken Dum Biryani,Non_Veg_Mains,5,0,17,0,16.36,29.48,0,0,0.14,None,1,0.3,0.0,0,70,100,0
2024-09-15,Chicken Dum Biryani,Non_Veg_Mains,6,0,16,0,15.57,32.42,0,0,0.05,None,0,0.02,0.0,0,70,100,119
2024-09-16,Chicken Dum Biryani,Non_Veg_Mains,0,0,15,0,15.81,27.85,0,0,0.11,None,0,0.15,0.0,0,70,100,0
2024-09-17,Chicken Dum Biryani,Non_Veg_Mains,1,0,14,0,27.1,29.44,0,1,0.1,None,1,0.25,0.0,0,70,100,0
2024-09-18,Chicken Dum Biryani,Non_Veg_Mains,2,0,13,0,13.42,36.42,0,0,0.11,None,0,0.05,0.0,0,70,100,113
2024-09-19,Chicken Dum Biryani,Non_Veg_Mains,3,0,12,0,10.53,32.58,0,0,0.06,None,1,0.2,0.0,0,70,100,0
2024-09-20,Chicken Dum Biryani,Non_Veg_Mains,4,0,11,0,11.08,34.33,0,0,0.04,None,0,0.05,0.0,0,70,100,0
2024-09-21,Chicken Dum Biryani,Non_Veg_Mains,5,0,10,0,12.74,28.16,0,0,0.09,None,1,0.3,0.0,0,70,100,0
2024-09-22,Chicken Dum Biryani,Non_Veg_Mains,6,0,9,0,33.31,26.56,0,0,0.14,None,0,0.02,0.0,0,70,100,128
2024-09-23,Chicken Dum Biryani,Non_Veg_Mains,0,0,8,0,31.62,31.45,0,0,0.08,None,0,0.15,0.0,0,70,100,0
2024-09-24,Chicken Dum Biryani,Non_Veg_Mains,1,0,7,0,28.23,30.34,0,0,0.03,None,1,0.25,0.0,0,70,100,0
2024-09-25,Chicken Dum Biryani,Non_Veg_Mains,2,0,6,0,13.22,25.75,0,0,0.07,None,0,0.05,0.0,0,70,100,120
2024-09-26,Chicken Dum Biryani,Non_Veg_Mains,3,0,5,0,3.43,24.36,0,0,0.11,None,1,0.2,0.0,0,70,100,0
2024-09-27,Chicken Dum Biryani,Non_Veg_Mains,4,0,4,0,6.7,30.26,0,0,0.06,None,0,0.05,0.0,0,70,100,0
2024-09-28,Chicken Dum Biryani,Non_Veg_Mains,5,0,3,0,17.17,25.65,0,0,0.12,None,1,0.3,0.0,0,70,100,0
2024-09-29,Chicken Dum Biryani,Non_Veg_Mains,6,0,2,0,30.0,33.73,0,1,0.13,None,0,0.02,0.0,0,70,100,168
2024-09-30,Chicken Dum Biryani,Non_Veg_Mains,0,0,1,0,8.32,29.81,0,1,0.14,None,0,0.15,0.0,0,70,100,0
2024-10-01,Chicken Dum Biryani,Non_Veg_Mains,1,0,1,0,1.41,22.76,0,1,0.08,None,1,0.25,0.0,0,70,100,0
2024-10-02,Chicken Dum Biryani,Non_Veg_Mains,2,0,0,0,1.38,32.05,0,0,0.11,None,0,0.05,0.0,0,70,100,120
2024-10-03,Chicken Dum Biryani,Non_Veg_Mains,3,0,29,0,4.36,30.59,0,0,0.12,Navratri,1,0.45,0.05,0,70,100,0
2024-10-04,Chicken Dum Biryani,Non_Veg_Mains,4,0,28,0,0.56,31.1,0,0,0.14,Navratri,0,0.45,0.05,0,70,100,0
2024-10-05,Chicken Dum Biryani,Non_Veg_Mains,5,0,27,0,6.6,32.46,0,0,0.08,Navratri,1,0.45,0.05,0,70,100,0
2024-10-06,Chicken Dum Biryani,Non_Veg_Mains,6,0,26,0,0.73,28.4,0,0,0.04,Navratri,0,0.45,0.05,0,70,100,65
2024-10-07,Chicken Dum Biryani,Non_Veg_Mains,0,0,25,0,4.77,28.71,0,0,0.14,Navratri,0,0.45,0.05,0,70,100,0
2024-10-08,Chicken Dum Biryani,Non_Veg_Mains,1,0,24,0,0.74,18.9,0,0,0.13,Navratri,1,0.45,0.05,0,70,100,0
2024-10-09,Chicken Dum Biryani,Non_Veg_Mains,2,0,23,0,0.09,30.74,0,0,0.02,Navratri,0,0.45,0.05,0,70,100,63
2024-10-10,Chicken Dum Biryani,Non_Veg_Mains,3,0,22,0,6.57,29.66,0,0,0.14,Navratri,1,0.45,0.05,0,70,100,0
2024-10-11,Chicken Dum Biryani,Non_Veg_Mains,4,0,21,0,20.42,29.65,0,1,0.13,Navratri,0,0.45,0.05,0,70,100,0
2024-10-12,Chicken Dum Biryani,Non_Veg_Mains,5,0,20,0,1.13,22.61,0,0,0.05,Navratri,1,0.45,0.05,0,70,100,0
2024-10-13,Chicken Dum Biryani,Non_Veg_Mains,6,0,19,0,2.61,26.32,0,1,0.12,None,0,0.02,0.0,0,70,100,143
2024-10-14,Chicken Dum Biryani,Non_Veg_Mains,0,0,18,0,1.26,25.64,0,0,0.05,None,0,0.15,0.0,0,70,100,0
2024-10-15,Chicken Dum Biryani,Non_Veg_Mains,1,0,17,0,3.4,22.39,0,0,0.14,None,1,0.25,0.0,0,70,100,0
2024-10-16,Chicken Dum Biryani,Non_Veg_Mains,2,0,16,0,0.97,26.62,0,0,0.04,None,0,0.05,0.0,0,70,100,124
2024-10-17,Chicken Dum Biryani,Non_Veg_Mains,3,0,15,0,0.06,27.09,0,0,0.13,None,1,0.2,0.0,0,70,100,0
2024-10-18,Chicken Dum Biryani,Non_Veg_Mains,4,0,14,0,0.97,23.75,0,1,0.1,None,0,0.05,0.0,0,70,100,0
2024-10-19,Chicken Dum Biryani,Non_Veg_Mains,5,0,13,0,6.39,26.33,0,0,0.13,None,1,0.3,0.0,0,70,100,0
2024-10-20,Chicken Dum Biryani,Non_Veg_Mains,6,0,12,0,17.68,26.15,0,0,0.13,None,0,0.02,0.0,0,70,100,115
2024-10-21,Chicken Dum Biryani,Non_Veg_Mains,0,0,11,0,0.27,22.33,0,0,0.05,None,0,0.15,0.0,0,70,100,0
2024-10-22,Chicken Dum Biryani,Non_Veg_Mains,1,0,10,0,1.18,20.94,0,0,0.05,None,1,0.25,0.0,0,70,100,0
2024-10-23,Chicken Dum Biryani,Non_Veg_Mains,2,0,9,0,6.0,26.33,0,0,0.03,None,0,0.05,0.0,0,70,100,124
2024-10-24,Chicken Dum Biryani,Non_Veg_Mains,3,0,8,0,0.47,20.75,0,0,0.06,None,1,0.2,0.0,0,70,100,0
2024-10-25,Chicken Dum Biryani,Non_Veg_Mains,4,0,7,0,0.18,20.26,0,0,0.09,None,0,0.05,0.0,0,70,100,0
2024-10-26,Chicken Dum Biryani,Non_Veg_Mains,5,0,6,0,5.5,28.22,0,1,0.14,None,1,0.3,0.0,0,70,100,0
2024-10-27,Chicken Dum Biryani,Non_Veg_Mains,6,0,5,0,1.35,19.12,0,1,0.07,None,0,0.02,0.0,0,70,100,147
2024-10-28,Chicken Dum Biryani,Non_Veg_Mains,0,0,4,0,2.02,19.98,0,0,0.05,None,0,0.15,0.0,0,70,100,0
2024-10-29,Chicken Dum Biryani,Non_Veg_Mains,1,0,3,0,0.74,26.16,0,0,0.13,None,1,0.25,0.0,0,70,100,0
2024-10-30,Chicken Dum Biryani,Non_Veg_Mains,2,0,2,0,1.41,22.87,0,0,0.09,None,0,0.05,0.0,0,70,100,109
2024-10-31,Chicken Dum Biryani,Non_Veg_Mains,3,0,1,0,0.74,23.56,0,0,0.02,None,1,0.2,0.0,0,70,100,0
2024-11-01,Chicken Dum Biryani,Non_Veg_Mains,4,0,0,0,1.84,27.76,0,0,0.03,None,0,0.05,0.0,0,70,100,0
2024-11-02,Chicken Dum Biryani,Non_Veg_Mains,5,0,29,0,1.89,31.36,0,0,0.08,None,1,0.3,0.0,0,70,100,0
2024-11-03,Chicken Dum Biryani,Non_Veg_Mains,6,0,28,0,0.09,22.6,0,0,0.1,None,0,0.02,0.0,0,70,100,117
2024-11-04,Chicken Dum Biryani,Non_Veg_Mains,0,0,27,0,2.4,29.8,0,0,0.02,None,0,0.15,0.0,0,70,100,0
2024-11-05,Chicken Dum Biryani,Non_Veg_Mains,1,0,26,0,0.57,29.88,0,0,0.12,None,1,0.25,0.0,0,70,100,0
2024-11-06,Chicken Dum Biryani,Non_Veg_Mains,2,0,25,0,7.94,20.53,0,0,0.03,None,0,0.05,0.0,0,70,100,126
2024-11-07,Chicken Dum Biryani,Non_Veg_Mains,3,0,24,0,2.84,25.78,0,0,0.06,None,1,0.2,0.0,0,70,100,0
2024-11-08,Chicken Dum Biryani,Non_Veg_Mains,4,1,23,1,0.03,28.97,0,0,0.3,None,0,0.05,0.0,1,70,100,0
2024-11-09,Chicken Dum Biryani,Non_Veg_Mains,5,0,22,0,1.26,21.8,0,1,0.14,None,1,0.3,0.0,0,70,100,0
2024-11-10,Chicken Dum Biryani,Non_Veg_Mains,6,0,21,0,0.85,26.94,0,0,0.11,None,0,0.02,0.0,0,70,100,120
2024-11-11,Chicken Dum Biryani,Non_Veg_Mains,0,0,20,0,0.02,27.8,0,0,0.11,None,0,0.15,0.0,0,70,100,0
2024-11-12,Chicken Dum Biryani,Non_Veg_Mains,1,0,19,0,0.61,28.7,0,0,0.08,None,1,0.25,0.0,0,70,100,0
2024-11-13,Chicken Dum Biryani,Non_Veg_Mains,2,0,18,0,2.72,20.16,0,0,0.09,None,0,0.05,0.0,0,70,100,122
2024-11-14,Chicken Dum Biryani,Non_Veg_Mains,3,0,17,0,5.16,32.64,0,1,0.07,None,1,0.2,0.0,0,70,100,0
2024-11-15,Chicken Dum Biryani,Non_Veg_Mains,4,0,16,0,0.38,21.35,0,1,0.05,None,0,0.05,0.0,0,70,100,0
2024-11-16,Chicken Dum Biryani,Non_Veg_Mains,5,0,15,0,0.57,18.02,0,1,0.13,None,1,0.3,0.0,0,70,100,0
2024-11-17,Chicken Dum Biryani,Non_Veg_Mains,6,0,14,0,3.53,18.92,0,0,0.05,None,0,0.02,0.0,0,70,100,126
2024-11-18,Chicken Dum Biryani,Non_Veg_Mains,0,0,13,0,1.3,29.61,0,0,0.05,None,0,0.15,0.0,0,70,100,0
2024-11-19,Chicken Dum Biryani,Non_Veg_Mains,1,0,12,0,1.44,26.94,0,0,0.08,None,1,0.25,0.0,0,70,100,0
2024-11-20,Chicken Dum Biryani,Non_Veg_Mains,2,0,11,0,1.94,32.83,0,0,0.04,None,0,0.05,0.0,0,70,100,120
2024-11-21,Chicken Dum Biryani,Non_Veg_Mains,3,0,10,0,2.85,22.17,0,1,0.11,None,1,0.2,0.0,0,70,100,0
2024-11-22,Chicken Dum Biryani,Non_Veg_Mains,4,0,9,0,5.06,18.75,0,0,0.03,None,0,0.05,0.0,0,70,100,0
2024-11-23,Chicken Dum Biryani,Non_Veg_Mains,5,0,8,0,1.51,30.15,0,0,0.04,None,1,0.3,0.0,0,70,100,0
2024-11-24,Chicken Dum Biryani,Non_Veg_Mains,6,0,7,0,9.52,18.69,0,0,0.14,None,0,0.02,0.0,0,70,100,124
2024-11-25,Chicken Dum Biryani,Non_Veg_Mains,0,0,6,0,3.94,26.4,0,1,0.04,None,0,0.15,0.0,0,70,100,0
2024-11-26,Chicken Dum Biryani,Non_Veg_Mains,1,0,5,0,5.58,24.15,0,0,0.09,None,1,0.25,0.0,0,70,100,0
2024-11-27,Chicken Dum Biryani,Non_Veg_Mains,2,0,4,0,0.02,31.03,0,0,0.11,None,0,0.05,0.0,0,70,100,111
2024-11-28,Chicken Dum Biryani,Non_Veg_Mains,3,0,3,0,3.49,26.77,0,0,0.06,None,1,0.2,0.0,0,70,100,0
2024-11-29,Chicken Dum Biryani,Non_Veg_Mains,4,0,2,0,4.25,23.65,0,1,0.03,None,0,0.05,0.0,0,70,100,0
2024-11-30,Chicken Dum Biryani,Non_Veg_Mains,5,0,1,0,0.07,23.51,0,1,0.14,None,1,0.3,0.0,0,70,100,0
2024-12-01,Chicken Dum Biryani,Non_Veg_Mains,6,0,1,0,0.09,24.27,0,0,0.06,None,0,0.02,0.0,0,70,100,122
2024-12-02,Chicken Dum Biryani,Non_Veg_Mains,0,0,0,0,0.97,20.92,0,1,0.07,None,0,0.15,0.0,0,70,100,0
2024-12-03,Chicken Dum Biryani,Non_Veg_Mains,1,0,29,0,0.76,27.54,0,1,0.03,None,1,0.25,0.0,0,70,100,0
2024-12-04,Chicken Dum Biryani,Non_Veg_Mains,2,0,28,0,2.03,21.9,0,0,0.06,None,0,0.05,0.0,0,70,100,122
2024-12-05,Chicken Dum Biryani,Non_Veg_Mains,3,0,27,0,0.48,27.86,0,0,0.07,None,1,0.2,0.0,0,70,100,0
2024-12-06,Chicken Dum Biryani,Non_Veg_Mains,4,0,26,0,3.08,27.09,0,1,0.06,None,0,0.05,0.0,0,70,100,0
2024-12-07,Chicken Dum Biryani,Non_Veg_Mains,5,0,25,0,3.35,20.42,0,1,0.07,None,1,0.3,0.0,0,70,100,0
2024-12-08,Chicken Dum Biryani,Non_Veg_Mains,6,1,24,0,0.51,24.17,0,1,0.15,None,0,0.02,0.0,1,70,100,13
2024-12-09,Chicken Dum Biryani,Non_Veg_Mains,0,0,23,0,1.59,17.7,0,0,0.06,None,0,0.15,0.0,0,70,100,0
2024-12-10,Chicken Dum Biryani,Non_Veg_Mains,1,0,22,0,5.12,26.18,0,0,0.14,None,1,0.25,0.0,0,70,100,0
2024-12-11,Chicken Dum Biryani,Non_Veg_Mains,2,0,21,0,0.4,23.19,0,0,0.1,None,0,0.05,0.0,0,70,100,124
2024-12-12,Chicken Dum Biryani,Non_Veg_Mains,3,0,20,0,4.39,27.92,0,0,0.1,None,1,0.2,0.0,0,70,100,0
2024-12-13,Chicken Dum Biryani,Non_Veg_Mains,4,0,19,0,3.97,26.3,0,0,0.08,None,0,0.05,0.0,0,70,100,0
2024-12-14,Chicken Dum Biryani,Non_Veg_Mains,5,0,18,0,0.9,25.3,0,0,0.09,None,1,0.3,0.0,0,70,100,0
2024-12-15,Chicken Dum Biryani,Non_Veg_Mains,6,0,17,0,6.63,31.49,0,0,0.03,None,0,0.02,0.0,0,70,100,125
2024-12-16,Chicken Dum Biryani,Non_Veg_Mains,0,0,16,0,0.46,21.01,0,0,0.11,None,0,0.15,0.0,0,70,100,0
2024-12-17,Chicken Dum Biryani,Non_Veg_Mains,1,0,15,0,1.05,27.61,0,0,0.1,None,1,0.25,0.0,0,70,100,0
2024-12-18,Chicken Dum Biryani,Non_Veg_Mains,2,0,14,0,0.3,27.83,0,1,0.14,None,0,0.05,0.0,0,70,100,128
2024-12-19,Chicken Dum Biryani,Non_Veg_Mains,3,0,13,0,3.74,26.11,0,0,0.05,None,1,0.2,0.0,0,70,100,0
2024-12-20,Chicken Dum Biryani,Non_Veg_Mains,4,0,12,0,2.39,30.67,0,0,0.05,None,0,0.05,0.0,0,70,100,0
2024-12-21,Chicken Dum Biryani,Non_Veg_Mains,5,0,11,0,6.21,26.1,0,1,0.1,None,1,0.3,0.0,0,70,100,0
2024-12-22,Chicken Dum Biryani,Non_Veg_Mains,6,0,10,0,0.43,29.57,0,0,0.04,None,0,0.02,0.0,0,70,100,125
2024-12-23,Chicken Dum Biryani,Non_Veg_Mains,0,0,9,0,2.9,29.33,0,0,0.02,None,0,0.15,0.0,0,70,100,0
2024-12-24,Chicken Dum Biryani,Non_Veg_Mains,1,1,8,0,0.34,24.04,0,0,0.1,None,1,0.25,0.0,1,70,100,0
2024-12-25,Chicken Dum Biryani,Non_Veg_Mains,2,0,7,0,3.05,32.88,0,0,0.06,None,0,0.05,0.0,0,70,100,126
2024-12-26,Chicken Dum Biryani,Non_Veg_Mains,3,0,6,0,1.36,22.92,0,0,0.11,None,1,0.2,0.0,0,70,100,0
2024-12-27,Chicken Dum Biryani,Non_Veg_Mains,4,0,5,0,3.63,24.38,0,0,0.11,None,0,0.05,0.0,0,70,100,0
2024-12-28,Chicken Dum Biryani,Non_Veg_Mains,5,0,4,0,0.87,25.87,0,1,0.07,None,1,0.3,0.0,0,70,100,0
2024-12-29,Chicken Dum Biryani,Non_Veg_Mains,6,0,3,0,18.29,16.74,0,0,0.03,None,0,0.02,0.0,0,70,100,119
2024-12-30,Chicken Dum Biryani,Non_Veg_Mains,0,0,2,0,3.13,25.69,0,1,0.04,None,0,0.15,0.0,0,70,100,0
2024-12-31,Chicken Dum Biryani,Non_Veg_Mains,1,0,1,0,0.41,20.53,0,0,0.05,None,1,0.25,0.0,0,70,100,0
2025-01-01,Chicken Dum Biryani,Non_Veg_Mains,2,0,1,0,1.27,26.02,0,1,0.09,None,0,0.05,0.0,0,70,100,132
2025-01-02,Chicken Dum Biryani,Non_Veg_Mains,3,0,0,0,1.7,23.24,0,0,0.03,None,1,0.2,0.0,0,70,100,0
